,Age,identity_attack
2196,36,7.024803926469758e-05
2198,31,0.0002747785474639
2199,30,0.0001008398976409
2200,30,0.0005627871141768
2202,30,0.000178931892151
2204,25,6.08572481723968e-05
2205,20,8.686002547619864e-05
2207,21,0.0002156794362235
2208,21,7.407066004816443e-05
2209,12,0.000167958511156
2211,39,7.893914153100923e-05
2214,54,0.0001128020012401
2217,45,8.595523104304448e-05
2219,45,0.000264961621724
2222,45,0.0001668908371357
2223,45,8.149010682245716e-05
2224,25,0.0001033140069921
2225,45,8.394711767323315e-05
2226,45,0.0001217185345012
2227,25,9.09876252990216e-05
2229,29,0.0138551229611039
2230,24,0.0002335383178433
2231,45,0.0001527550921309
2232,23,0.000973540067207
2233,30,6.781136471545324e-05
2235,21,7.943207310745493e-05
2236,21,6.530844257213175e-05
2237,21,0.0001024401353788
2239,24,8.160409925039858e-05
2240,23,0.0798881500959396
2241,21,0.0001803604536689
2243,21,6.57996060908772e-05
2245,21,0.00077149173012
2248,34,7.265695603564382e-05
2254,33,7.106106932042167e-05
2255,33,8.180511940736324e-05
2268,54,6.434862007154152e-05
2271,34,0.0001202467319671
2274,20,6.689572910545394e-05
2276,44,6.5161133534275e-05
2277,45,8.004363917279989e-05
2278,20,0.0002571199147496
2279,24,0.0498847849667072
2280,24,0.0001606723089935
2281,20,7.342486060224473e-05
2283,31,6.88741056364961e-05
2287,38,0.0004987887223251
2305,13,0.0011986392783001
2318,40,0.0004611113399732
2319,40,9.693249012343584e-05
2320,26,0.0001902157091535
2321,26,8.511511259712279e-05
2322,26,0.0001460472558392
2325,30,8.285856893053278e-05
2328,30,8.880146924639121e-05
2331,30,6.060694431653246e-05
2333,29,0.0003373898216523
2337,26,0.0005450516473501
2338,26,0.0003522483166307
2342,20,0.0001646790333325
2343,26,7.548228313680738e-05
2344,22,8.584219176555052e-05
2348,20,9.273965406464411e-05
2350,44,8.299814362544566e-05
2351,26,0.0014578312402591
2352,33,8.525329030817375e-05
2357,22,0.0004231142811477
2358,22,0.0018121368484571
2360,36,6.865031173219904e-05
2362,24,0.0001415338338119
2363,20,6.817706162109971e-05
2370,40,0.0003276480128988
2371,21,0.0001673874212428
2372,40,0.0001258846605196
2373,40,0.0001873597648227
2374,40,0.0001435603044228
2375,40,7.628041203133762e-05
2376,40,8.383311796933413e-05
2377,40,7.259019184857607e-05
2380,40,7.018008182058111e-05
2381,20,0.0159473158419132
2385,20,0.0022729458287358
2388,26,6.740828393958509e-05
2389,25,0.0001369325036648
2391,33,0.0002020937827182
2392,22,8.255775173893198e-05
2395,21,0.0001082466405932
2397,21,0.0010687017347663
2398,22,7.75243534008041e-05
2400,20,0.0005599302239716
2401,33,9.204820526065304e-05
2402,40,8.962325227912515e-05
2403,20,7.491405995097011e-05
2404,20,0.0003360625705681
2409,26,6.917848077137023e-05
2410,23,0.0001192416966659
2412,46,0.0001073856037692
2413,20,6.373024370986968e-05
2416,20,7.05413258401677e-05
2419,52,6.329875759547576e-05
2420,25,0.0001560912642162
2425,30,7.73760475567542e-05
2426,30,0.0009060052689164
2429,61,0.0002818845969159
2431,20,7.754824036965147e-05
2434,21,0.0002652808907441
2435,21,0.000602199754212
2436,21,7.797015859978274e-05
2437,21,0.0010362649336457
2438,21,8.616770355729386e-05
2440,21,0.0001052993538905
2442,21,0.0003671465092338
2443,36,7.573708717245609e-05
2446,40,6.510684761451557e-05
2448,24,6.561494956258684e-05
2450,34,0.0001224361767526
2451,24,6.856702384538949e-05
2452,20,0.0002016330108745
2455,36,0.0010953800519928
2456,36,9.07020948943682e-05
2457,36,6.392063369276002e-05
2459,36,0.0001333503169007
2464,24,7.350485975621268e-05
2470,20,6.985291111050174e-05
2473,54,6.612802826566622e-05
2483,20,0.0009224811801686
2485,69,0.0001190013426821
2510,24,7.58177338866517e-05
2512,26,0.0120087768882513
2513,20,7.046508108032867e-05
2515,20,0.0012871786020696
2517,20,8.542458817828447e-05
2519,20,0.0002102913131238
2520,26,6.628182018175721e-05
2522,20,0.0001778704172465
2523,30,7.267212640726939e-05
2524,30,0.0001543778053019
2525,30,0.0003242144593968
2526,30,0.0001256016839761
2527,24,0.0187818855047225
2530,30,0.0001271390210604
2531,31,0.0005308770341798
2532,30,0.0001229314948432
2533,36,6.765731086488813e-05
2534,36,0.000127387305838
2535,36,6.408560875570402e-05
2536,36,7.400909089483321e-05
2537,26,0.0001187783491332
2538,36,8.49570642458275e-05
2539,26,9.49347231653519e-05
2541,29,0.0003002729208674
2542,20,8.298175816889852e-05
2543,24,0.0014399908250197
2546,24,8.185592014342546e-05
2548,20,0.0009889068314805
2558,23,0.002011694246903
2560,22,7.035966700641438e-05
2561,20,0.0008131534559652
2562,20,0.0003034017863683
2563,20,0.0001667874312261
2564,20,0.0012148694368079
2565,20,7.664718577871099e-05
2566,20,0.0004067450063303
2567,45,0.000365451676771
2568,21,0.0001796132273739
2570,44,0.0360195040702819
2571,40,0.0001335583801846
2574,40,9.018324635690078e-05
2575,45,6.873710663057864e-05
2576,26,0.0003774331416934
2577,21,0.000339382677339
2579,26,8.925361908040941e-05
2583,21,0.0003087834629695
2584,20,0.000183038166142
2585,21,8.375313336728141e-05
2586,21,6.905917689437047e-05
2587,21,6.684956315439194e-05
2588,21,0.0001314902765443
2589,51,0.0660202652215957
2594,45,7.559732330264524e-05
2602,46,8.553911175113171e-05
2603,24,0.0001620691473362
2604,20,0.0001027448743116
2613,47,8.273973799077794e-05
2614,45,0.000211299266084
2615,20,0.000381279940484
2624,30,8.073002391029149e-05
2626,45,7.182059925980866e-05
2627,30,0.0001027893667924
2629,30,0.0001341401075478
2630,40,0.0001284918544115
2633,21,7.274721428984776e-05
2634,21,0.0001720169384498
2635,40,0.0128484135493636
2636,21,9.818550461204724e-05
2637,22,0.0001222912542289
2639,26,7.696299871895462e-05
2641,40,0.0001145364440162
2644,23,0.0005224162596277
2654,54,6.746886356268078e-05
2657,65,0.0073003410361707
2658,65,0.0073003410361707
2659,31,0.0002104146697092
2661,23,0.0001015252273646
2662,24,0.0001523982064099
2666,34,0.0001216830205521
2667,31,0.0002131452783942
2671,24,0.0017610152717679
2672,21,0.0001106560084735
2674,12,0.0001058074558386
2675,21,9.024596511153504e-05
2676,21,9.619749471312387e-05
2679,23,0.000433448003605
2681,24,8.092371717793867e-05
2682,21,7.650084444321692e-05
2683,21,0.0002534403756726
2684,21,0.0003337999514769
2686,20,6.272503378568217e-05
2687,21,0.0008960428531281
2688,69,0.0003612460277508
2689,21,9.250957373296842e-05
2690,52,6.59161014482379e-05
2691,52,0.0002159162831958
2693,21,0.0005973994266241
2695,23,9.608225809643044e-05
2696,25,0.0001436120510334
2698,24,9.138805035036056e-05
2705,13,0.000542884634342
2716,31,0.0007610922912135
2721,36,0.0001197552701341
2722,40,0.0001345240161754
2723,25,0.0006147648673504
2725,26,0.000113509617222
2727,45,0.0001706064358586
2728,55,0.0002480401017237
2729,45,0.0001508794230176
2731,45,0.0023123654536902
2732,29,0.0007089106366038
2733,26,7.138231740100309e-05
2737,30,0.0001422469940735
2738,30,0.0002481522387824
2740,20,8.443080878350884e-05
2741,20,7.280849968083203e-05
2743,31,0.000147371480125
2744,31,0.0001690541394054
2750,34,0.000226956573897
2751,36,0.0003388716722838
2752,36,5.978829722153023e-05
2753,36,8.719646575627849e-05
2754,36,0.0001024903540383
2759,33,0.0001765884662745
2760,45,0.0001309975632466
2762,40,7.59124377509579e-05
2763,40,0.000129458392621
2764,22,7.618532981723547e-05
2765,24,0.0003731403558049
2767,34,0.0001033993685268
2769,40,0.0001251442881766
2770,40,0.0001187836678582
2776,61,8.667782822158188e-05
2777,26,0.0026430098805576
2778,20,0.0059518758207559
2779,20,6.98505828040652e-05
2781,20,8.097528188955039e-05
2792,30,0.0001192763811559
2793,30,0.0001409107644576
2796,30,0.0005404469557106
2797,41,9.592296555638312e-05
2801,61,0.000234976017964
2802,21,0.0001260013814317
2803,22,0.0011044513667002
2804,21,7.445235678460449e-05
2805,21,7.271912909345701e-05
2806,61,7.674313383176923e-05
2807,20,0.0248267631977796
2810,24,0.0020576347596943
2813,24,0.0005305957747623
2814,34,0.0001746458874549
2815,26,6.186048995004967e-05
2816,23,0.0051384265534579
2817,21,7.774082041578367e-05
2818,21,0.0001111648234655
2820,36,6.538745947182178e-05
2824,26,6.0028985899407417e-05
2825,25,0.0009322966216132
2827,40,6.926350033609197e-05
2828,25,8.919771789805964e-05
2830,40,6.85922714183107e-05
2831,42,8.069199975579977e-05
2832,42,5.760867861681618e-05
2833,40,6.74357361276634e-05
2835,24,0.0001406118535669
2836,24,8.838690700940788e-05
2842,41,0.0003821769787464
2843,25,0.0003345846780575
2845,25,9.592296555638312e-05
2846,21,0.0001072969607776
2847,30,0.0002372599119553
2849,21,8.212745888158679e-05
2851,21,0.0014509829925373
2853,30,8.524385339114815e-05
2854,30,6.326616858132184e-05
2855,30,0.0001278199779335
2856,30,0.0001014783847494
2857,24,0.0002301944041391
2858,30,6.68628272251226e-05
2859,30,5.019448508392088e-05
2861,30,0.0006937201251275
2862,30,0.0005333895096555
2865,23,0.0002783264208119
2866,24,8.546149911126122e-05
2870,52,0.0001076905682566
2871,25,0.0004094191535841
2875,52,0.0007157888612709
2879,54,9.712819155538456e-05
2883,33,0.0002930516493506
2888,30,0.000259664026089
2890,30,8.252438419731334e-05
2892,21,0.0031575479079037
2893,12,0.0001483995874878
2898,22,0.0004889267147518
2900,54,7.66140001360327e-05
2901,63,0.0001162788030342
2902,23,0.0003021366137545
2905,24,0.0012005468597635
2908,25,0.0003733139601536
2909,21,0.0015431923093274
2912,30,0.0002964798477478
2913,21,0.0002079798432532
2914,21,0.0029477081261575
2916,21,0.0003064793709199
2920,61,0.0003926769131794
2925,24,8.376838377444074e-05
2927,45,0.0004361563769634
2930,25,7.324666512431577e-05
2933,25,0.0023246991913765
2934,24,8.2820413808804e-05
2935,30,7.310682849492878e-05
2936,30,0.0002087638131342
2937,30,6.106502405600622e-05
2938,13,0.0012069144286215
2951,25,7.971708691911772e-05
2953,40,0.0002612670359667
2954,40,0.0001808217639336
2957,40,7.096280751284212e-05
2958,22,0.0233374517410993
2959,26,0.0007110059959813
2960,55,0.0015020373975858
2963,30,0.0001261941361008
2966,30,0.000147909115185
2969,26,0.0001693747326498
2970,43,0.0002631798561196
2972,45,6.789949839003384e-05
2973,45,0.0003773503995034
2976,24,0.0001158011291408
2979,34,0.0001424432703061
2981,33,9.23414045246318e-05
2982,33,0.0001605207071406
2989,26,7.812965486664325e-05
2994,21,8.93829928827472e-05
2997,69,8.895240898709744e-05
2999,21,0.0001523704559076
3000,30,6.855480023659766e-05
3001,30,6.935848068678752e-05
3002,30,0.0001534599286969
3005,30,0.0002437721705064
3006,30,6.083676998969168e-05
3007,30,6.664549437118694e-05
3009,30,0.0001270650827791
3010,30,0.0001868728722911
3011,30,0.0001630915212444
3012,30,0.0001177394224214
3013,22,6.546494842041284e-05
3014,30,0.0001856212475104
3016,30,0.0001537892385385
3019,21,0.0004374025738798
3020,24,0.000140151780215
3022,13,0.0002857992658391
3023,20,0.0001134451304096
3024,22,7.682837167521939e-05
3025,18,0.0001547191059216
3026,30,0.0023279993329197
3028,30,8.9342262072023e-05
3031,30,8.676598372403532e-05
3032,20,0.000534972990863
3034,20,0.0001827114028856
3035,24,0.0002267074160045
3038,34,8.188965148292482e-05
3039,26,6.512870459118858e-05
3052,45,8.687137597007677e-05
3053,45,7.331543019972742e-05
3056,20,7.774140976835042e-05
3058,61,0.0001642596762394
3059,61,0.000175230030436
3061,13,0.0001144685302278
3065,22,8.048082963796332e-05
3068,52,7.341302989516407e-05
3074,26,7.057894254103303e-05
3076,21,0.0001337506837444
3078,26,8.967069879872724e-05
3079,21,5.331436113920063e-05
3081,21,0.000216518252273
3082,26,8.393422467634082e-05
3083,34,0.0002043184358626
3084,40,8.16967585706152e-05
3086,40,6.59375436953269e-05
3087,23,0.000409847125411
3088,40,6.280433444771916e-05
3089,40,6.135962757980451e-05
3092,40,7.313862442970276e-05
3094,21,0.0020092851482331
3096,21,9.983374184230344e-05
3098,21,0.0006943166954442
3099,30,0.0001063206364051
3100,30,0.0002774730091914
3101,21,7.987223943928257e-05
3102,21,7.813606498530135e-05
3103,23,0.0002081792335957
3104,21,0.0002884738496504
3105,21,9.16105491342023e-05
3106,30,0.0008375870529562
3110,30,0.00028867853689
3111,30,0.0001297825947403
3113,61,0.0002054667565971
3117,24,0.0095910364761948
3118,23,0.0008008467266336
3119,12,0.0004195656802039
3121,26,7.713933882769197e-05
3125,30,0.0001144422276411
3126,54,6.206434773048386e-05
3127,30,0.0001198180907522
3128,24,0.0001079904395737
3130,63,7.535426993854344e-05
3134,45,7.802638720022514e-05
3137,21,0.0003726351715158
3138,21,0.000471013423521
3139,21,0.0003011852386407
3140,44,0.0001313654502155
3156,13,0.0005248393863439
3169,30,0.0001507626438979
3170,33,7.943692617118359e-05
3171,33,8.328935655299574e-05
3172,26,0.0001498462661402
3173,26,7.180485408753157e-05
3175,26,7.884013757575303e-05
3177,22,0.0018319765804335
3178,26,7.871693378547207e-05
3180,31,8.465630526188761e-05
3181,26,0.0006339311948977
3184,57,0.0005401521339081
3191,26,0.0001232490030815
3192,40,9.071688691619784e-05
3193,40,0.0003381063870619
3194,40,9.843835141509771e-05
3195,40,7.516179175581783e-05
3198,30,0.0001867791725089
3199,31,9.196029714075848e-05
3201,20,0.0001507277193013
3205,61,0.0003030155785381
3208,20,0.0005231283139437
3209,26,0.0001429330732207
3210,26,0.0002381701342528
3211,20,0.0010547433048486
3215,20,6.646873225690797e-05
3218,33,6.818785186624154e-05
3223,60,9.4635906862095e-05
3224,22,6.365420267684385e-05
3225,46,6.093913543736562e-05
3228,24,8.408074791077524e-05
3231,33,0.0001290039217565
3232,36,0.0001074560786946
3233,36,0.0001308990467805
3234,33,0.00011547649774
3236,26,0.0001022466094582
3237,26,0.0001286995830014
3238,33,9.079754818230867e-05
3239,30,0.0001382357586408
3240,30,0.0001001535492832
3242,40,0.0001419277978129
3243,30,0.0016774309333413
3244,40,0.0001194779761135
3246,21,0.0001740933948894
3247,21,6.817738903919235e-05
3248,21,7.252113573485985e-05
3249,22,6.741997640347108e-05
3250,35,7.705288589932024e-05
3251,20,9.675823093857616e-05
3252,24,0.0001672377693466
3254,31,6.053254401194863e-05
3263,40,0.0008463878184556
3265,34,8.973579679150134e-05
3269,21,9.332268382422626e-05
3272,23,0.0001650245394557
3274,26,0.0002872854238376
3277,21,0.0032272113021463
3278,46,9.880540164886042e-05
3279,21,0.0002468609600327
3281,26,9.5290073659271e-05
3282,21,0.0004713275411631
3283,22,6.0927923186682165e-05
3284,65,0.0002647704677656
3286,20,7.726198964519426e-05
3287,40,6.608011608477682e-05
3288,38,0.0008707962697371
3289,20,0.0001452107535442
3290,12,0.0038585311267524
3293,44,0.0010290301870554
3295,25,0.0001118382788263
3301,33,0.0002804221003316
3309,33,0.0001235137169715
3310,21,0.0001079655121429
3311,21,0.0003995089209638
3313,54,6.576052692253143e-05
3314,34,0.0001986200513783
3320,25,7.764798647258431e-05
3321,25,7.764798647258431e-05
3331,21,0.0002632014511618
3332,36,6.678724457742646e-05
3333,33,9.659081842983142e-05
3334,33,9.468971256865188e-05
3335,21,0.0002826526761054
3336,26,0.0052260123193264
3337,22,0.0042042736895382
3344,26,6.589913391508162e-05
3346,26,0.0002209895174019
3348,31,6.818421388743445e-05
3350,30,8.36137987789698e-05
3351,30,0.0001842296915128
3354,30,0.0008580801077187
3360,26,8.98230355232954e-05
3361,33,0.0002806333941407
3363,26,0.0001162119660875
3365,26,0.0001226041786139
3366,33,0.0001296127884415
3367,33,0.0007777145947329
3370,22,0.0002151187800336
3372,20,8.755725139053538e-05
3376,23,8.365719259018078e-05
3377,20,6.683515675831586e-05
3384,22,7.361386815318838e-05
3385,25,9.592296555638312e-05
3386,25,0.0001308870705543
3388,21,6.80944140185602e-05
3389,25,9.592296555638312e-05
3390,24,0.000114185088023
3391,30,8.919771789805964e-05
3392,25,9.592296555638312e-05
3393,40,0.0001462702348362
3394,33,0.000176489164005
3395,25,9.592296555638312e-05
3396,40,9.753034100867808e-05
3397,40,9.059188596438617e-05
3398,40,0.000143110359204
3399,40,7.051395368762314e-05
3400,25,8.708960376679897e-05
3401,61,7.414422725560144e-05
3402,26,0.0001789564557839
3404,22,5.9632453485392034e-05
3406,21,0.0001684971502982
3407,21,7.690775237279013e-05
3408,21,9.008002234622836e-05
3409,21,6.981648766668513e-05
3410,16,8.974709635367617e-05
3414,44,5.86337991990149e-05
3415,24,7.317560084629804e-05
3416,44,6.186290556797758e-05
3417,23,0.0006624985253438
3418,21,7.584463310195133e-05
3419,33,8.846449054544792e-05
3420,33,6.282781396294013e-05
3421,20,9.36277865548618e-05
3423,46,0.0001228071923833
3424,20,0.0001021322095766
3426,23,0.0001044679447659
3428,52,8.029975288081914e-05
3431,36,0.0001070272919605
3432,36,0.0021466314792633
3433,36,0.0010337106650695
3434,21,0.0012400103732943
3435,33,8.057904778979719e-05
3436,33,0.0001335315027972
3437,25,0.0001207470122608
3439,21,0.0001034822198562
3453,22,7.337110582739115e-05
3454,24,6.716163625242189e-05
3455,23,0.0008439560770057
3456,44,0.0002816302294377
3458,54,0.0001273710222449
3460,23,0.0029059501830488
3462,40,8.370466821361333e-05
3463,23,0.0001046624747687
3464,30,0.0001038110422086
3465,26,0.0001137373619712
3466,49,0.0001413621357642
3467,34,9.207348921336234e-05
3468,30,0.0006677438504993
3469,21,8.616367995273322e-05
3470,21,0.000123133053421
3471,30,0.0001129197407863
3473,12,7.431595440721139e-05
3474,46,6.659352948190644e-05
3476,54,0.0001957721251528
3479,34,0.0001137151339207
3480,31,6.432052759919316e-05
3481,31,0.0001612315536476
3482,31,0.0002372762101003
3485,31,0.0002043426065938
3487,36,0.0003836831601802
3488,34,8.329587581101805e-05
3489,54,6.688182475045323e-05
3490,34,7.757427374599501e-05
3501,34,0.0001837596792029
3504,40,0.0001760568702593
3506,40,8.50450960570015e-05
3507,40,7.400690083159134e-05
3521,58,0.0002518083201721
3522,58,0.0014525903388857
3523,58,0.0020786044187843
3525,22,0.000374405819457
3528,40,6.772683263989165e-05
3534,30,7.66169250709936e-05
3536,30,0.000148020000779
3539,31,6.540591857628897e-05
3540,30,0.0001738409337121
3541,29,0.0142101226374506
3542,30,0.0003392946673557
3543,30,0.0001145930291386
3545,30,0.0004909678245894
3546,30,0.000118274387205
3547,30,0.0002071960334433
3548,30,0.0001516204356448
3549,22,7.309246575459838e-05
3550,22,8.66920527187176e-05
3552,21,7.643287972314283e-05
3556,26,0.0004718039999715
3565,40,0.0005072600324638
3566,40,7.119584188330919e-05
3568,61,0.0001284156751353
3569,24,0.000183402953553
3573,24,0.0001203364372486
3574,26,6.738938100170344e-05
3575,30,0.0012027954217046
